p,e,method,target_setting,setting_id,tuning_parameter,tuning_value,graph_penalty,target_penalty,replicates,fdp_mean,fdp_std,tdp_mean,tdp_std,d_cpdag_mean,d_cpdag_std,fit_seconds_mean,screen_edges_mean,screen_parent_sets_mean,mip_gap_mean,optimal_rate,replicates_planned,complete_replicates,contains_nonoptimal_incumbents
20,2,ps_mip_oracle,known_oracle,g0p5,graph_bic_multiplier,0.5,0.0019002256148855,0.003800451229771,10,0.17341928068430806,0.07060608613663052,0.9346409169751869,0.04155517081213233,10.8,5.692099788303083,1625.2471076373943,90.3,40581.5,0.0047040878657515686,0.7,10,True,True
20,2,ps_mip_oracle,known_oracle,g1,graph_bic_multiplier,1.0,0.003800451229771,0.003800451229771,10,0.10966737218234864,0.07316476418487203,0.9370799413654307,0.038465415296100196,7.6,5.853773711604052,1536.703502904717,90.3,40581.5,0.0028171793036336507,0.8,10,True,True
20,2,ps_mip_oracle,known_oracle,g2,graph_bic_multiplier,2.0,0.007600902459542,0.003800451229771,10,0.09346751023901213,0.06169829618556277,0.9370799413654307,0.038465415296100196,6.7,4.9899899799498595,908.2890159490519,90.3,40581.5,0.0022488538523543935,0.9,10,True,True
20,2,ps_mip_unknown,unknown,bic_x0p5,tied_bic_multiplier,0.5,0.0019002256148855,0.0019002256148855,10,0.1926778575841303,0.07502622140807261,0.9169350873181378,0.050383025841289744,12.4,5.98516684999025,3155.089005800523,90.3,40581.5,0.019289026809409755,0.2,10,True,True
20,2,ps_mip_unknown,unknown,bic_x1,tied_bic_multiplier,1.0,0.003800451229771,0.003800451229771,10,0.14936508241090535,0.12225943913568288,0.9128596234865762,0.07418191906813794,10.7,9.87758405009376,3069.317862803303,90.3,40581.5,0.016345027860595433,0.3,10,True,True
20,2,ps_mip_unknown,unknown,bic_x2,tied_bic_multiplier,2.0,0.007600902459542,0.007600902459542,10,0.11193385832704275,0.06802750914951858,0.9224231664904273,0.04319444125001535,8.1,5.384133067531753,2509.323975792434,90.3,40581.5,0.01061688051727733,0.5,10,True,True
20,2,utigsp_unknown,unknown,alpha_1em05,alpha=alpha_inv,1e-05,,,10,0.4479390983322321,0.121589252858087,0.6838685626685481,0.09173927250342401,36.0,14.102797200870787,0.39929126603528853,,,,,10,True,False
20,2,utigsp_unknown,unknown,alpha_0p0001,alpha=alpha_inv,0.0001,,,10,0.4016198391534414,0.11230090110839414,0.7470941177358451,0.08321925394991572,31.2,12.682446311514369,0.40551450084894897,,,,,10,True,False
20,2,utigsp_unknown,unknown,alpha_0p001,alpha=alpha_inv,0.001,,,10,0.3488158367841794,0.16187899976959136,0.8004397957926914,0.11386964511405581,27.5,16.761397449032838,0.4530451904051006,,,,,10,True,False
20,2,utigsp_unknown,unknown,alpha_0p01,alpha=alpha_inv,0.01,,,10,0.32146300255363813,0.1653008203230874,0.8527134880913311,0.10888857486345178,24.6,16.886549545586735,0.5130752637982369,,,,,10,True,False
20,2,utigsp_unknown,unknown,alpha_0p05,alpha=alpha_inv,0.05,,,10,0.54904791542397,0.06625647330385434,0.7594932722402629,0.07216573292995201,47.7,12.517099415510678,0.6165208797901869,,,,,10,True,False
30,2,gies_oracle,known_oracle,bic_x0p25,bic_multiplier,0.25,0.9501128074427604,,10,0.5346402285239311,0.049078475472825435,0.9456088444581787,0.03527619038146791,71.1,12.160500720684892,128.16712531717494,,,,,10,True,False
30,2,gies_oracle,known_oracle,bic_x0p5,bic_multiplier,0.5,1.9002256148855208,,10,0.3268050015341494,0.08690013246253253,0.9559884049796988,0.03750042243403922,32.8,14.808406021205958,52.80275593819097,,,,,10,True,False
30,2,gies_oracle,known_oracle,bic_x1,bic_multiplier,1.0,3.800451229771041,,10,0.09395446974376022,0.10405736414766967,0.9783471157677056,0.03686124931540571,8.9,12.740573857649514,38.27058044439182,,,,,10,True,False
30,2,gies_oracle,known_oracle,bic_x2,bic_multiplier,2.0,7.600902459542082,,10,0.02317073170731707,0.0732722872478039,0.9861319340329835,0.030392964428961944,2.9,7.8662429264406635,34.517119866237046,,,,,10,True,False
30,2,gies_oracle,known_oracle,bic_x4,bic_multiplier,4.0,15.201804919084164,,10,0.043091092158256315,0.07677044095202198,0.979079660602733,0.030476204307365955,4.5,7.735200923914862,32.742330685816704,,,,,10,True,False
30,2,igsp_oracle,known_oracle,alpha_1em05,alpha=alpha_inv,1e-05,,,10,0.44696403525724326,0.09750222031865133,0.7004483459571629,0.08521838325227424,55.5,20.006943239230168,14.312615256849677,,,,,10,True,False
30,2,igsp_oracle,known_oracle,alpha_0p0001,alpha=alpha_inv,0.0001,,,10,0.4201596985999103,0.12122110550641833,0.7261507474238905,0.09186065737146898,52.1,23.32118731492412,25.822046931739898,,,,,10,True,False
30,2,igsp_oracle,known_oracle,alpha_0p001,alpha=alpha_inv,0.001,,,10,0.41481359586332367,0.1312673338083907,0.7498451401768241,0.09458885898835398,51.6,23.19099442072768,19.3335859881714,,,,,10,True,False
30,2,igsp_oracle,known_oracle,alpha_0p01,alpha=alpha_inv,0.01,,,10,0.44311329765820934,0.09336362625732543,0.7735620135721959,0.07145283131352453,53.9,18.976301009416982,15.81544318208471,,,,,10,True,False
30,2,igsp_oracle,known_oracle,alpha_0p05,alpha=alpha_inv,0.05,,,10,0.6653546320270534,0.056576083190655414,0.714684792962235,0.05541368237211385,107.5,22.998792238820812,235.1390222778544,,,,,10,True,False
30,2,ps_mip_oracle,known_oracle,g0p5,graph_bic_multiplier,0.5,0.0019002256148855,0.003800451229771,8,0.18588900351344145,0.06847101091448088,0.9390583567611415,0.03763316004510733,17.875,9.234059624177068,3844.364532641135,162.25,597795.875,0.0404339445092853,0.0,10,False,True
30,2,ps_mip_oracle,known_oracle,g1,graph_bic_multiplier,1.0,0.003800451229771,0.003800451229771,7,0.10173106252101406,0.08770764718107199,0.9429306937087245,0.04343206214916189,10.857142857142858,8.914941978285135,3765.3347617977165,158.57142857142858,410847.5714285714,0.03875207689454023,0.0,10,False,True
30,2,ps_mip_oracle,known_oracle,g2,graph_bic_multiplier,2.0,0.007600902459542,0.003800451229771,7,0.05796085385967736,0.055718270289858124,0.9504494907012057,0.03790203176012989,7.142857142857143,6.283008075451637,3767.9612653985887,158.57142857142858,410847.5714285714,0.035169622447568785,0.0,10,False,True
30,2,ps_mip_unknown,unknown,bic_x0p5,tied_bic_multiplier,0.5,0.0019002256148855,0.0019002256148855,9,0.24126686348621174,0.1482119488005315,0.9000431654680658,0.08534642648254126,26.444444444444443,22.67769339632622,6620.859923963228,165.44444444444446,760142.1111111111,0.06137858321970507,0.0,10,False,True
30,2,ps_mip_unknown,unknown,bic_x1,tied_bic_multiplier,1.0,0.003800451229771,0.003800451229771,9,0.16956885107255446,0.16083725973177102,0.895326096808415,0.07720154968311502,20.333333333333332,19.358460682605937,6673.237976574339,165.44444444444446,760142.1111111111,0.05740586940241475,0.0,10,False,True
30,2,ps_mip_unknown,unknown,bic_x2,tied_bic_multiplier,2.0,0.007600902459542,0.007600902459542,8,0.08151789995294746,0.06263970234736779,0.9242342777675574,0.0420216984265195,10.375,7.4053552051394345,6056.91434192704,162.625,616855.625,0.049183628077124945,0.0,10,False,True
30,2,utigsp_unknown,unknown,alpha_1em05,alpha=alpha_inv,1e-05,,,10,0.43721650295682907,0.08737101327474325,0.7072294743314119,0.08019295465483182,53.5,17.1221104618171,0.5889894151128828,,,,,10,True,False
30,2,utigsp_unknown,unknown,alpha_0p0001,alpha=alpha_inv,0.0001,,,10,0.43279635881751294,0.14280173720822342,0.7187780958493956,0.10280596149652939,55.3,26.386233784557685,0.5821366358548403,,,,,10,True,False
30,2,utigsp_unknown,unknown,alpha_0p001,alpha=alpha_inv,0.001,,,10,0.39134442049047113,0.1327422649920306,0.7715176083168487,0.09249902663597905,48.0,22.90560339014597,0.675486387964338,,,,,10,True,False
30,2,utigsp_unknown,unknown,alpha_0p01,alpha=alpha_inv,0.01,,,10,0.4604998141041981,0.09784015904112466,0.7666746315054975,0.07817717255610368,57.2,21.054426824040803,0.6417210104875266,,,,,10,True,False
30,2,utigsp_unknown,unknown,alpha_0p05,alpha=alpha_inv,0.05,,,10,0.6668594932626595,0.060436033613471114,0.7051396408334957,0.07706521791604738,108.1,23.80686175594479,0.9044473305344581,,,,,10,True,False
